n,s,t,ex(n;Kst),count,last_ops,structures
17,8,11,136,1,product,"P(1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1)"
17,8,12,136,1,product,"P(1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1)"
17,9,9,136,1,product,"P(1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1)"
17,9,10,136,1,product,"P(1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1)"
17,9,11,136,1,product,"P(1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1)"
17,9,12,136,1,product,"P(1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1)"
17,10,10,136,1,product,"P(1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1)"
17,10,11,136,1,product,"P(1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1)"
17,10,12,136,1,product,"P(1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1)"
17,11,11,136,1,product,"P(1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1)"
17,11,12,136,1,product,"P(1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1)"
17,12,12,136,1,product,"P(1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1)"
18,1,1,0,1,sum,"S(1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1)"
18,1,2,9,1,sum,"S(P(1,1),P(1,1),P(1,1),P(1,1),P(1,1),P(1,1),P(1,1),P(1,1),P(1,1))"
18,1,3,18,2,sum,"S(P(1,1,1),P(1,1,1),P(1,1,1),P(1,1,1),P(1,1,1),P(1,1,1));S(P(1,1,1),P(1,1,1),P(S(1,1),S(1,1)),P(S(1,1),S(1,1)),P(S(1,1),S(1,1)))"
18,1,4,27,2,sum,"S(P(1,1,1,1),P(1,1,1,1),P(1,1,1,1),P(S(1,1,1),S(1,1,1)));S(P(S(1,1,1),S(1,1,1)),P(S(1,1,1),S(1,1,1)),P(S(1,1,1),S(1,1,1)))"
18,1,5,36,3,sum,"S(P(S(1,1),S(1,1),S(1,1)),P(S(1,1),S(1,1),S(1,1)),P(S(1,1),S(1,1),S(1,1)));S(P(1,1,1,1,1),P(S(1,1),S(1,1),S(1,1)),P(S(1,1,1),S(P(1,1),P(1,1))));S(P(1,1,1,1,1),P(1,1,1,1,1),P(S(1,1,1,1),S(1,1,1,1)))"
18,1,6,45,2,sum,"S(P(1,1,1,1,1,1),P(1,1,1,1,1,1),P(1,1,1,1,1,1));S(P(S(P(1,1),P(1,1)),S(P(1,1),P(1,1))),P(S(1,1,1,1,1),S(1,1,1,1,1)))"
18,1,7,54,3,sum,"S(P(S(1,1,1),S(1,1,1),S(1,1,1)),P(S(1,1,1),S(1,1,1),S(1,1,1)));S(P(S(1,1),S(1,1),S(1,1),S(1,1)),P(S(1,1,1,1),S(P(1,1,1),P(1,1,1))));S(P(1,1,1,1,1,1,1),P(S(1,1,1,1,1),S(P(1,1),P(1,1),P(1,1))))"
18,1,8,63,1,sum,"S(P(1,1,1,1,1,1,1,1),P(S(1,1,1),S(1,1,1),S(P(1,1),P(1,1))))"
18,1,9,72,1,sum,"S(P(1,1,1,1,1,1,1,1,1),P(1,1,1,1,1,1,1,1,1))"
18,1,10,81,1,product,"P(S(1,1,1,1,1,1,1,1,1),S(1,1,1,1,1,1,1,1,1))"
18,1,11,90,1,product,"P(S(1,1,1,1,1,1,1,1),S(P(1,1,1),P(1,1,1),P(S(1,1),S(1,1))))"
18,1,12,99,3,product,"P(S(1,1,1,1,1,1,1),S(P(1,1,1,1,1),P(S(1,1),S(1,1),S(1,1))));P(S(P(1,1),P(1,1),P(1,1),P(1,1)),S(P(1,1,1,1),P(S(1,1,1),S(1,1,1))));P(S(P(1,1,1),P(1,1,1),P(1,1,1)),S(P(1,1,1),P(1,1,1),P(1,1,1)))"
18,2,2,25,1,product,"P(1,S(1,P(1,1),P(1,1),P(1,1),P(1,1),P(1,1),P(1,1),P(1,1),P(1,1)))"
18,2,3,33,1,product,"P(1,S(P(1,1),P(1,1,1),P(1,1,1),P(1,1,1),P(1,1,1),P(1,1,1)))"
18,2,4,41,1,product,"P(1,S(1,P(1,1,1,1),P(1,1,1,1),P(1,1,1,1),P(1,1,1,1)))"
18,2,5,49,1,product,"P(1,S(P(1,1,1,1,1),P(S(1,P(1,1)),S(1,P(1,1))),P(S(1,P(1,1)),S(1,P(1,1)))))"
18,2,6,57,2,product,"P(1,S(P(1,1,1,1,1),P(1,1,1,1,1,1),P(1,1,1,1,1,1)));P(1,S(1,P(S(P(1,1),P(1,1)),S(P(1,1),P(1,1))),P(S(P(1,1),P(1,1)),S(P(1,1),P(1,1)))))"
18,2,7,67,1,product,"P(1,S(P(1,1,1,1,1,1,1),P(S(1,P(1,1),P(1,1)),S(1,P(1,1),P(1,1)))))"
18,2,8,75,1,product,"P(1,S(P(1,1,1,1,1,1,1,1),P(S(1,P(1,1)),S(1,P(1,1)),S(1,P(1,1)))))"
18,2,9,81,1,product,"P(1,S(P(1,1,1,1,1,1,1,1),P(1,1,1,1,1,1,1,1,1)))"
18,2,10,89,2,product,"P(1,S(1,P(S(P(1,1),P(1,1),P(1,1),P(1,1)),S(P(1,1),P(1,1),P(1,1),P(1,1)))));P(S(1,P(1,1),P(1,1),P(1,1),P(1,1)),S(1,P(1,1),P(1,1),P(1,1),P(1,1)))"
18,2,11,102,1,product,"P(1,S(P(1,1),P(1,1),P(1,1),P(1,1)),S(P(1,1,1),P(1,1,1),P(1,1,1)))"
18,2,12,110,1,product,"P(1,S(1,P(1,1),P(1,1),P(1,1)),S(P(1,1,1,1,1),P(1,1,1,1,1)))"
18,3,3,48,3,product,"P(1,1,S(1,P(1,1,1),P(1,1,1),P(1,1,1),P(1,1,1),P(1,1,1)));P(S(1,1),S(P(1,1,1),P(1,1,1),P(1,1,1),P(1,1,1),P(S(1,1),S(1,1))));P(S(1,1),S(P(S(1,1),S(1,1)),P(S(1,1),S(1,1)),P(S(1,1),S(1,1)),P(S(1,1),S(1,1))))"
18,3,4,57,1,product,"P(1,1,S(P(1,1,1,1),P(1,1,1,1),P(1,1,1,1),P(1,1,1,1)))"
18,3,5,64,1,product,"P(S(1,1),S(P(1,1,1,1,1),P(1,1,1,1,1),P(S(1,1),S(1,1),S(1,1))))"
18,3,6,69,1,product,"P(1,1,S(P(1,1,1,1),P(1,1,1,1,1,1),P(1,1,1,1,1,1)))"
18,3,7,80,1,product,"P(S(1,1),S(P(S(1,1),S(1,1),S(1,1),S(1,1)),P(S(1,1),S(1,1),S(1,1),S(1,1))))"
18,3,8,89,1,product,"P(1,1,S(P(1,1,1,1,1,1,1,1),P(1,1,1,1,1,1,1,1)))"
18,3,9,90,1,product,"P(1,1,S(P(1,1,1,1,1,1,1),P(1,1,1,1,1,1,1,1,1)))"
18,3,10,99,1,product,"P(S(P(1,1,1),P(1,1,1),P(1,1,1)),S(P(1,1,1),P(1,1,1),P(1,1,1)))"
18,3,11,112,1,product,"P(S(1,1),S(P(S(1,1),S(1,1)),P(S(1,1),S(1,1))),S(P(S(1,1),S(1,1)),P(S(1,1),S(1,1))))"
18,3,12,121,1,product,"P(1,1,S(P(1,1,1,1),P(1,1,1,1)),S(P(1,1,1,1),P(1,1,1,1)))"
18,4,4,69,1,product,"P(1,1,1,S(P(1,1,1),P(1,1,1,1),P(1,1,1,1),P(1,1,1,1)))"
18,4,5,78,1,product,"P(1,1,1,S(P(1,1,1,1,1),P(1,1,1,1,1),P(1,1,1,1,1)))"
18,4,6,81,1,product,"P(1,1,1,S(P(1,1,1),P(1,1,1,1,1,1),P(1,1,1,1,1,1)))"
18,4,7,90,2,product,"P(1,1,1,S(1,P(1,1,1,1,1,1,1),P(1,1,1,1,1,1,1)));P(S(1,P(1,1)),S(P(1,1,1,1,1,1,1),P(S(1,1),S(1,P(1,1)),S(1,P(1,1)))))"
18,4,8,97,1,product,"P(1,1,1,S(P(1,1,1,1,1,1,1),P(1,1,1,1,1,1,1,1)))"
18,4,9,99,1,product,"P(1,1,1,S(P(1,1,1,1,1,1),P(1,1,1,1,1,1,1,1,1)))"
18,4,10,107,1,product,"P(S(P(1,1,1,1),P(S(1,1),S(1,P(1,1)))),S(P(1,1,1,1),P(S(1,1),S(1,P(1,1)))))"
18,4,11,121,1,product,"P(1,1,S(P(1,1,1,1),P(1,1,1,1)),S(P(1,1,1,1),P(1,1,1,1)))"
18,4,12,126,1,product,"P(1,1,1,S(P(1,1,1),P(1,1,1,1)),S(P(1,1,1),P(1,1,1,1,1)))"
18,5,5,88,1,product,"P(1,1,1,1,S(P(1,1,1,1),P(1,1,1,1,1),P(1,1,1,1,1)))"
18,5,6,93,2,product,"P(1,1,1,1,S(P(1,1),P(1,1,1,1,1,1),P(1,1,1,1,1,1)));P(S(P(1,1),P(1,1)),S(P(1,1,1,1,1,1),P(S(P(1,1),P(1,1)),S(P(1,1),P(1,1)))))"
18,5,7,104,1,product,"P(1,1,1,1,S(P(1,1,1,1,1,1,1),P(1,1,1,1,1,1,1)))"
18,5,8,105,1,product,"P(1,1,1,1,S(P(1,1,1,1,1,1),P(1,1,1,1,1,1,1,1)))"
18,5,9,108,1,product,"P(1,1,1,1,S(P(1,1,1,1,1),P(1,1,1,1,1,1,1,1,1)))"
18,5,10,113,5,product,"P(1,1,1,1,S(P(1,1,1,1),P(1,1,1,1,1,1,1,1,1,1)));P(S(P(1,1),P(1,1)),S(P(1,1),P(S(P(1,1),P(1,1)),S(P(1,1),P(1,1)),S(P(1,1),P(1,1)))));P(S(P(1,1,1,1),P(1,1,1,1,1)),S(P(1,1,1,1),P(1,1,1,1,1)));P(S(1,P(S(1,1,1,1),S(1,1,1,1))),S(P(1,1,1,1),P(1,1,1,1,1)));P(S(1,P(S(1,1,1,1),S(1,1,1,1))),S(1,P(S(1,1,1,1),S(1,1,1,1))))"
18,5,11,123,1,product,"P(1,1,S(P(1,1,1),P(1,1,1,1,1)),S(P(1,1,1),P(1,1,1,1,1)))"
18,5,12,133,2,product,"P(1,1,1,1,S(P(1,1),P(1,1,1,1,1)),S(P(1,1),P(1,1,1,1,1)));P(S(1,1),S(1,1),S(1,P(S(1,1),S(1,1),S(1,1))),S(1,P(S(1,1),S(1,1),S(1,1))))"
18,6,6,105,1,product,"P(1,1,1,1,1,S(1,P(1,1,1,1,1,1),P(1,1,1,1,1,1)))"
18,6,7,111,1,product,"P(1,1,1,1,1,S(P(1,1,1,1,1,1),P(1,1,1,1,1,1,1)))"
18,6,8,113,1,product,"P(1,1,1,1,1,S(P(1,1,1,1,1),P(1,1,1,1,1,1,1,1)))"
18,6,9,117,1,product,"P(1,1,1,1,1,S(P(1,1,1,1),P(1,1,1,1,1,1,1,1,1)))"
18,6,10,125,1,product,"P(1,S(P(1,1),P(1,1)),S(1,P(S(P(1,1),P(1,1)),S(P(1,1),P(1,1)),S(P(1,1),P(1,1)))))"
18,6,11,133,1,product,"P(S(P(1,1),P(1,1)),S(P(1,1),P(1,1)),S(P(1,1),P(1,1,1)),S(P(1,1),P(1,1,1)))"
18,6,12,141,2,product,"P(1,1,1,1,1,S(1,P(1,1,1,1,1,1,1,1,1,1,1,1)));P(1,1,1,1,S(1,P(1,1,1,1,1,1)),S(1,P(1,1,1,1,1,1)))"
18,7,7,118,1,product,"P(1,1,1,1,1,1,S(P(1,1,1,1,1),P(1,1,1,1,1,1,1)))"
18,7,8,121,1,product,"P(1,1,1,1,1,1,S(P(1,1,1,1),P(1,1,1,1,1,1,1,1)))"
18,7,9,126,2,product,"P(1,1,1,1,1,1,S(P(1,1,1),P(1,1,1,1,1,1,1,1,1)));P(S(P(1,1,1),P(1,1,1)),S(P(1,1,1),P(1,1,1)),S(P(1,1,1),P(1,1,1)))"
18,7,10,135,1,product,"P(S(1,1,1),S(1,1,1),S(1,1,1),S(1,1,1),S(1,1,1),S(1,1,1))"
18,7,11,144,1,product,"P(S(1,1),S(1,1),S(1,1),S(1,1),S(1,1),S(1,1),S(1,1),S(1,1),S(1,1))"
18,7,12,153,1,product,"P(1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1)"
18,8,8,129,1,product,"P(1,1,1,1,1,1,1,S(P(1,1,1),P(1,1,1,1,1,1,1,1)))"
18,8,9,135,1,product,"P(1,1,1,1,1,1,1,S(P(1,1),P(1,1,1,1,1,1,1,1,1)))"
18,8,10,143,1,product,"P(1,1,1,1,1,1,1,S(1,P(1,1,1,1,1,1,1,1,1,1)))"
18,8,11,153,1,product,"P(1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1)"
18,8,12,153,1,product,"P(1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1)"
18,9,9,144,2,product,"P(1,1,1,1,1,1,1,1,S(1,P(1,1,1,1,1,1,1,1,1)));P(S(1,1),S(1,1),S(1,1),S(1,1),S(1,1),S(1,1),S(1,1),S(1,1),S(1,1))"
18,9,10,153,1,product,"P(1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1)"
18,9,11,153,1,product,"P(1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1)"
18,9,12,153,1,product,"P(1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1)"
18,10,10,153,1,product,"P(1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1)"
18,10,11,153,1,product,"P(1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1)"
18,10,12,153,1,product,"P(1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1)"
18,11,11,153,1,product,"P(1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1)"
18,11,12,153,1,product,"P(1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1)"
18,12,12,153,1,product,"P(1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1)"
19,1,1,0,1,sum,"S(1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1)"
19,1,2,9,1,sum,"S(1,P(1,1),P(1,1),P(1,1),P(1,1),P(1,1),P(1,1),P(1,1),P(1,1),P(1,1))"
19,1,3,19,2,sum,"S(P(1,1,1),P(1,1,1),P(1,1,1),P(1,1,1),P(1,1,1),P(S(1,1),S(1,1)));S(P(1,1,1),P(S(1,1),S(1,1)),P(S(1,1),S(1,1)),P(S(1,1),S(1,1)),P(S(1,1),S(1,1)))"
19,1,4,28,1,sum,"S(P(1,1,1,1),P(1,1,1,1),P(S(1,1),S(1,P(1,1))),P(S(1,1,1),S(1,1,1)))"
19,1,5,38,3,sum,"S(P(1,1,1,1,1),P(S(1,1,1),S(P(1,1),P(1,1))),P(S(1,1,1),S(P(1,1),P(1,1))));S(P(S(1,1),S(1,1),S(1,1)),P(S(1,1),S(1,1),S(1,1)),P(S(1,1,1),S(P(1,1),P(1,1))));S(P(1,1,1,1,1),P(S(1,1),S(1,1),S(1,1)),P(S(1,1,1,1),S(1,1,1,1)))"
19,1,6,47,2,sum,"S(P(1,1,1,1,1,1),P(1,1,1,1,1,1),P(S(1,1),S(1,1),S(1,P(1,1))));S(P(S(1,1,1,1),S(1,P(1,1),P(1,1))),P(S(1,1,1,1,1),S(1,1,1,1,1)))"
19,1,7,57,3,sum,"S(P(S(1,1,1),S(1,1,1),S(1,1,1)),P(S(1,1,1,1),S(P(1,1,1),P(1,1,1))));S(P(S(1,1),S(1,1),S(1,1),S(1,1)),P(S(1,1,1,1,1),S(P(1,1),P(1,1),P(1,1))));S(P(1,1,1,1,1,1,1),P(S(1,1,1,1,1,1),S(1,1,1,1,1,1)))"
19,1,8,66,2,sum,"S(P(S(1,1),S(1,1),S(1,1),S(1,P(1,1))),P(S(1,1,1),S(1,1,1),S(P(1,1),P(1,1))));S(P(1,1,1,1,1,1,1,1),P(S(1,P(1,1),P(1,1)),S(P(1,1,1),P(1,1,1))))"
19,1,9,76,1,sum,"S(P(1,1,1,1,1,1,1,1,1),P(S(1,1),S(1,1),S(1,1),S(1,1),S(1,1)))"
19,1,10,81,2,sum,"S(P(1,1,1,1,1,1,1,1,1),P(1,1,1,1,1,1,1,1,1,1));S(1,P(S(1,1,1,1,1,1,1,1,1),S(1,1,1,1,1,1,1,1,1)))"
19,1,11,95,1,product,"P(S(1,1,1,1,1,1,1,1,1),S(P(1,1),P(1,1),P(1,1),P(1,1),P(1,1)))"
19,1,12,104,2,product,"P(S(1,1,1,1,1,1,1,1),S(P(S(1,1),S(1,P(1,1))),P(S(1,1,1),S(1,1,1))));P(S(1,P(1,1),P(1,1),P(1,1),P(1,1)),S(P(1,1,1),P(1,1,1),P(S(1,1),S(1,1))))"
19,2,2,27,1,product,"P(1,S(P(1,1),P(1,1),P(1,1),P(1,1),P(1,1),P(1,1),P(1,1),P(1,1),P(1,1)))"
19,2,3,36,1,product,"P(1,S(P(1,1,1),P(1,1,1),P(1,1,1),P(1,1,1),P(1,1,1),P(1,1,1)))"
19,2,4,43,1,product,"P(1,S(P(1,1),P(1,1,1,1),P(1,1,1,1),P(1,1,1,1),P(1,1,1,1)))"
19,2,5,51,2,product,"P(1,S(P(1,1,1),P(1,1,1,1,1),P(1,1,1,1,1),P(1,1,1,1,1)));P(1,S(P(S(1,P(1,1)),S(1,P(1,1))),P(S(1,P(1,1)),S(1,P(1,1))),P(S(1,P(1,1)),S(1,P(1,1)))))"
19,2,6,63,1,product,"P(1,S(P(1,1,1,1,1,1),P(1,1,1,1,1,1),P(1,1,1,1,1,1)))"
19,2,7,70,1,product,"P(1,S(P(S(P(1,1),P(1,1)),S(P(1,1),P(1,1,1))),P(S(P(1,1),P(1,1)),S(P(1,1),P(1,1,1)))))"
19,2,8,79,2,product,"P(1,S(P(1,1,1,1,1,1,1,1),P(S(P(1,1),P(1,1)),S(P(1,1),P(1,1,1,1)))));P(1,S(P(1,1,1,1,1,1,1,1),P(S(P(1,1),P(1,1,1)),S(P(1,1),P(1,1,1)))))"
19,2,9,90,1,product,"P(1,S(P(1,1,1,1,1,1,1,1,1),P(1,1,1,1,1,1,1,1,1)))"
19,2,10,91,2,product,"P(1,S(P(1,1,1,1,1,1,1,1),P(1,1,1,1,1,1,1,1,1,1)));P(1,S(P(1,1),P(S(P(1,1),P(1,1),P(1,1),P(1,1)),S(P(1,1),P(1,1),P(1,1),P(1,1)))))"
19,2,11,107,1,product,"P(1,S(1,P(1,1),P(1,1),P(1,1),P(1,1)),S(1,P(1,1),P(1,1),P(1,1),P(1,1)))"
19,2,12,117,1,product,"P(1,S(P(1,1,1),P(1,1,1),P(1,1,1)),S(P(1,1,1),P(1,1,1),P(1,1,1)))"
19,3,3,51,2,product,"P(1,1,S(P(1,1),P(1,1,1),P(1,1,1),P(1,1,1),P(1,1,1),P(1,1,1)));P(S(1,1),S(P(1,1,1),P(1,1,1),P(1,1,1),P(S(1,1),S(1,1)),P(S(1,1),S(1,1))))"
19,3,4,59,1,product,"P(1,1,S(1,P(1,1,1,1),P(1,1,1,1),P(1,1,1,1),P(1,1,1,1)))"
19,3,5,68,1,product,"P(S(1,1),S(P(1,1,1,1,1),P(S(1,1),S(1,1),S(1,1)),P(S(1,1),S(1,1),S(1,1))))"
19,3,6,75,1,product,"P(1,1,S(P(1,1,1,1,1),P(1,1,1,1,1,1),P(1,1,1,1,1,1)))"
19,3,7,82,1,product,"P(S(1,1),S(1,P(S(1,1),S(1,1),S(1,1),S(1,1)),P(S(1,1),S(1,1),S(1,1),S(1,1))))"
19,3,8,92,2,product,"P(1,1,S(P(1,1,1,1,1,1,1,1),P(S(1,P(1,1,1)),S(1,P(1,1,1,1)))));P(S(1,1),S(P(1,1,1,1,1,1,1,1),P(S(1,1),S(1,1),S(1,P(1,1,1,1)))))"
19,3,9,99,1,product,"P(1,1,S(P(1,1,1,1,1,1,1,1),P(1,1,1,1,1,1,1,1,1)))"
19,3,10,101,1,product,"P(1,1,S(P(1,1,1,1,1,1,1),P(1,1,1,1,1,1,1,1,1,1)))"
19,3,11,117,1,product,"P(1,S(P(1,1,1),P(1,1,1),P(1,1,1)),S(P(1,1,1),P(1,1,1),P(1,1,1)))"
19,3,12,126,2,product,"P(1,1,S(P(1,1),P(1,1,1),P(1,1,1)),S(1,P(1,1,1,1),P(1,1,1,1)));P(S(1,1),S(P(S(1,1),S(1,1)),P(S(1,1),S(1,1))),S(1,P(1,1,1,1),P(1,1,1,1)))"
19,4,4,75,1,product,"P(1,1,1,S(P(1,1,1,1),P(1,1,1,1),P(1,1,1,1),P(1,1,1,1)))"
19,4,5,81,1,product,"P(1,1,1,S(1,P(1,1,1,1,1),P(1,1,1,1,1),P(1,1,1,1,1)))"
19,4,6,87,1,product,"P(1,1,1,S(P(1,1,1,1),P(1,1,1,1,1,1),P(1,1,1,1,1,1)))"
19,4,7,96,1,product,"P(S(1,1,1),S(P(1,1,1,1,1,1,1),P(S(1,1,1),S(1,1,1),S(1,1,1))))"
19,4,8,107,1,product,"P(1,1,1,S(P(1,1,1,1,1,1,1,1),P(1,1,1,1,1,1,1,1)))"
19,4,9,108,1,product,"P(1,1,1,S(P(1,1,1,1,1,1,1),P(1,1,1,1,1,1,1,1,1)))"
19,4,10,111,1,product,"P(1,1,1,S(P(1,1,1,1,1,1),P(1,1,1,1,1,1,1,1,1,1)))"
19,4,11,123,4,product,"P(1,1,S(1,P(S(P(1,1,1,1),P(1,1,1,1)),S(P(1,1,1,1),P(1,1,1,1)))));P(1,S(1,P(1,1,1,1),P(1,1,1,1)),S(1,P(1,1,1,1),P(1,1,1,1)));P(S(P(1,1,1,1),P(S(1,1),S(1,P(1,1)))),S(P(1,1,1,1,1),P(1,1,1,1,1)));P(S(P(1,1,1,1),P(S(1,1),S(1,P(1,1)))),S(1,P(1,S(P(1,1,1,1),P(1,1,1,1)))))"
19,4,12,139,1,product,"P(1,1,1,S(P(1,1,1,1),P(1,1,1,1)),S(P(1,1,1,1),P(1,1,1,1)))"
19,5,5,96,1,product,"P(1,1,1,1,S(P(1,1,1,1,1),P(1,1,1,1,1),P(1,1,1,1,1)))"
19,5,6,99,1,product,"P(1,1,1,1,S(P(1,1,1),P(1,1,1,1,1,1),P(1,1,1,1,1,1)))"
19,5,7,109,1,product,"P(S(1,1),S(1,1),S(P(1,1,1,1,1,1,1),P(S(1,1),S(1,1),S(1,1),S(1,1))))"
19,5,8,115,1,product,"P(1,1,1,1,S(P(1,1,1,1,1,1,1),P(1,1,1,1,1,1,1,1)))"
19,5,9,117,1,product,"P(1,1,1,1,S(P(1,1,1,1,1,1),P(1,1,1,1,1,1,1,1,1)))"
19,5,10,121,1,product,"P(1,1,1,1,S(P(1,1,1,1,1),P(1,1,1,1,1,1,1,1,1,1)))"
19,5,11,131,1,product,"P(1,S(P(1,1,1,1),P(1,1,1,1,1)),S(P(1,1,1,1),P(1,1,1,1,1)))"
19,5,12,141,1,product,"P(1,1,1,S(P(1,1,1),P(1,1,1,1,1)),S(P(1,1,1),P(1,1,1,1,1)))"
19,6,6,111,2,product,"P(1,1,1,1,1,S(P(1,1),P(1,1,1,1,1,1),P(1,1,1,1,1,1)));P(1,S(P(1,1),P(1,1)),S(P(1,1,1,1,1,1),P(S(P(1,1),P(1,1)),S(P(1,1),P(1,1)))))"
19,6,7,122,1,product,"P(1,1,1,1,1,S(P(1,1,1,1,1,1,1),P(1,1,1,1,1,1,1)))"
19,6,8,123,1,product,"P(1,1,1,1,1,S(P(1,1,1,1,1,1),P(1,1,1,1,1,1,1,1)))"
19,6,9,126,1,product,"P(1,1,1,1,1,S(P(1,1,1,1,1),P(1,1,1,1,1,1,1,1,1)))"
19,6,10,131,2,product,"P(1,1,1,1,1,S(P(1,1,1,1),P(1,1,1,1,1,1,1,1,1,1)));P(1,S(P(1,1),P(1,1)),S(P(1,1),P(S(P(1,1),P(1,1)),S(P(1,1),P(1,1)),S(P(1,1),P(1,1)))))"
19,6,11,141,1,product,"P(S(1,1,1,1),S(1,P(1,1),P(1,1)),S(1,P(1,1),P(1,1)),S(1,P(1,1),P(1,1)))"
19,6,12,149,1,product,"P(S(P(1,1),P(1,1)),S(P(1,1),P(1,1,1)),S(P(1,1),P(1,1,1)),S(P(1,1),P(1,1,1)))"
19,7,7,129,1,product,"P(1,1,1,1,1,1,S(P(1,1,1,1,1,1),P(1,1,1,1,1,1,1)))"
19,7,8,131,1,product,"P(1,1,1,1,1,1,S(P(1,1,1,1,1),P(1,1,1,1,1,1,1,1)))"
19,7,9,135,1,product,"P(1,1,1,1,1,1,S(P(1,1,1,1),P(1,1,1,1,1,1,1,1,1)))"
19,7,10,141,2,product,"P(1,1,1,1,1,1,S(P(1,1,1),P(1,1,1,1,1,1,1,1,1,1)));P(S(1,1,1),S(1,1,1),S(1,P(S(1,1,1),S(1,1,1),S(1,1,1),S(1,1,1))))"
19,7,11,150,1,product,"P(S(1,1),S(1,1),S(1,1),S(1,P(S(1,1),S(1,1),S(1,1),S(1,1),S(1,1),S(1,1))))"
19,7,12,159,1,product,"P(1,1,1,1,1,1,S(1,P(1,1,1,1,1,1,1,1,1,1,1,1)))"
19,8,8,139,1,product,"P(1,1,1,1,1,1,1,S(P(1,1,1,1),P(1,1,1,1,1,1,1,1)))"
19,8,9,144,2,product,"P(1,1,1,1,1,1,1,S(P(1,1,1),P(1,1,1,1,1,1,1,1,1)));P(1,S(P(1,1,1),P(1,1,1)),S(P(1,1,1),P(1,1,1)),S(P(1,1,1),P(1,1,1)))"
19,8,10,151,1,product,"P(1,1,1,1,1,1,1,S(P(1,1),P(1,1,1,1,1,1,1,1,1,1)))"
19,8,11,160,1,product,"P(1,1,1,1,1,1,1,S(1,P(1,1,1,1,1,1,1,1,1,1,1)))"
19,8,12,171,1,product,"P(1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1)"
19,9,9,153,1,product,"P(1,1,1,1,1,1,1,1,S(P(1,1),P(1,1,1,1,1,1,1,1,1)))"
19,9,10,161,1,product,"P(1,1,1,1,1,1,1,1,S(1,P(1,1,1,1,1,1,1,1,1,1)))"
19,9,11,171,1,product,"P(1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1)"
19,9,12,171,1,product,"P(1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1)"
19,10,10,171,1,product,"P(1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1)"
19,10,11,171,1,product,"P(1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1)"
19,10,12,171,1,product,"P(1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1)"
19,11,11,171,1,product,"P(1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1)"
19,11,12,171,1,product,"P(1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1)"
19,12,12,171,1,product,"P(1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1)"
20,1,1,0,1,sum,"S(1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1)"
20,1,2,10,1,sum,"S(P(1,1),P(1,1),P(1,1),P(1,1),P(1,1),P(1,1),P(1,1),P(1,1),P(1,1),P(1,1))"
20,1,3,20,2,sum,"S(P(1,1,1),P(1,1,1),P(1,1,1),P(1,1,1),P(S(1,1),S(1,1)),P(S(1,1),S(1,1)));S(P(S(1,1),S(1,1)),P(S(1,1),S(1,1)),P(S(1,1),S(1,1)),P(S(1,1),S(1,1)),P(S(1,1),S(1,1)))"
20,1,4,30,2,sum,"S(P(1,1,1,1),P(1,1,1,1),P(1,1,1,1),P(1,1,1,1),P(1,1,1,1));S(P(1,1,1,1),P(1,1,1,1),P(S(1,1,1),S(1,1,1)),P(S(1,1,1),S(1,1,1)))"
